document,line,token,value,status,source,rel_dev,context
problem_slove1.md,664,28.848598,28.848598,REGISTRY,HN_T300_r2.0,4.322e-07,| 300 | 28.040632 | 28.063373 | 28.151289 | 28.367256 | 28.848598 |
problem_slove1.md,665,600,600.0,ALLOW,题面表1/2 时间点,0.0,| 600 | 28.453353 | 28.536064 | 28.803888 | 29.315552 | 30.164081 |
problem_slove1.md,665,28.453353,28.453353,REGISTRY,HN_T600_r0,3.477e-08,| 600 | 28.453353 | 28.536064 | 28.803888 | 29.315552 | 30.164081 |
problem_slove1.md,665,28.536064,28.536064,REGISTRY,HN_T600_r0.5,1.960e-07,| 600 | 28.453353 | 28.536064 | 28.803888 | 29.315552 | 30.164081 |
problem_slove1.md,665,28.803888,28.803888,REGISTRY,HN_T600_r1.0,8.347e-08,| 600 | 28.453353 | 28.536064 | 28.803888 | 29.315552 | 30.164081 |
problem_slove1.md,665,29.315552,29.315552,REGISTRY,HN_T600_r1.5,2.852e-07,| 600 | 28.453353 | 28.536064 | 28.803888 | 29.315552 | 30.164081 |
problem_slove1.md,665,30.164081,30.164081,REGISTRY,HN_T600_r2.0,1.789e-07,| 600 | 28.453353 | 28.536064 | 28.803888 | 29.315552 | 30.164081 |
problem_slove1.md,666,900,900.0,ALLOW,题面表1/2 时间点,0.0,| 900 | 29.324303 | 29.458329 | 29.875755 | 30.616425 | 31.729533 |
problem_slove1.md,666,29.324303,29.324303,REGISTRY,HN_T900_r0,4.424e-07,| 900 | 29.324303 | 29.458329 | 29.875755 | 30.616425 | 31.729533 |
problem_slove1.md,666,29.458329,29.458329,REGISTRY,HN_T900_r0.5,1.794e-07,| 900 | 29.324303 | 29.458329 | 29.875755 | 30.616425 | 31.729533 |
problem_slove1.md,666,29.875755,29.875755,REGISTRY,HN_T900_r1.0,4.520e-07,| 900 | 29.324303 | 29.458329 | 29.875755 | 30.616425 | 31.729533 |
problem_slove1.md,666,30.616425,30.616425,REGISTRY,HN_T900_r1.5,1.418e-07,| 900 | 29.324303 | 29.458329 | 29.875755 | 30.616425 | 31.729533 |
problem_slove1.md,666,31.729533,31.729533,REGISTRY,HN_T900_r2.0,4.361e-07,| 900 | 29.324303 | 29.458329 | 29.875755 | 30.616425 | 31.729533 |
problem_slove1.md,667,1200,1200.0,ALLOW,题面表1/2 时间点,0.0,| 1200 | 30.542900 | 30.709935 | 31.222531 | 32.113008 | 33.429465 |
problem_slove1.md,667,30.542900,30.5429,REGISTRY,T1_1200_0p0,0.000e+00,| 1200 | 30.542900 | 30.709935 | 31.222531 | 32.113008 | 33.429465 |
problem_slove1.md,667,30.709935,30.709935,REGISTRY,HN_T1200_r0.5,4.692e-07,| 1200 | 30.542900 | 30.709935 | 31.222531 | 32.113008 | 33.429465 |
problem_slove1.md,667,31.222531,31.222531,REGISTRY,HN_T1200_r1.0,3.560e-07,| 1200 | 30.542900 | 30.709935 | 31.222531 | 32.113008 | 33.429465 |
problem_slove1.md,667,32.113008,32.113008,REGISTRY,HN_T1200_r1.5,5.312e-08,| 1200 | 30.542900 | 30.709935 | 31.222531 | 32.113008 | 33.429465 |
problem_slove1.md,667,33.429465,33.429465,REGISTRY,HN_T1200_r2.0,3.699e-07,| 1200 | 30.542900 | 30.709935 | 31.222531 | 32.113008 | 33.429465 |
problem_slove1.md,668,1500,1500.0,ALLOW,题面表1/2 时间点,0.0,| 1500 | 31.995978 | 32.187056 | 32.766686 | 33.747613 | 35.121131 |
problem_slove1.md,668,31.995978,31.995978,REGISTRY,HN_T1500_r0,3.131e-07,| 1500 | 31.995978 | 32.187056 | 32.766686 | 33.747613 | 35.121131 |
problem_slove1.md,668,32.187056,32.187056,REGISTRY,HN_T1500_r0.5,4.810e-07,| 1500 | 31.995978 | 32.187056 | 32.766686 | 33.747613 | 35.121131 |
problem_slove1.md,668,32.766686,32.766686,REGISTRY,HN_T1500_r1.0,1.446e-07,| 1500 | 31.995978 | 32.187056 | 32.766686 | 33.747613 | 35.121131 |
problem_slove1.md,668,33.747613,33.747613,REGISTRY,HN_T1500_r1.5,1.712e-08,| 1500 | 31.995978 | 32.187056 | 32.766686 | 33.747613 | 35.121131 |
problem_slove1.md,668,35.121131,35.121131,REGISTRY,HN_T1500_r2.0,2.709e-07,| 1500 | 31.995978 | 32.187056 | 32.766686 | 33.747613 | 35.121131 |
problem_slove1.md,669,1800,1800.0,ALLOW,题面表1/2 时间点 / 阶段时长,0.0,| 1800 | 33.575836 | 33.772376 | 34.364234 | 35.362166 | 36.785787 |
problem_slove1.md,669,33.575836,33.575836,REGISTRY,HN_T1800_r0,4.263e-07,| 1800 | 33.575836 | 33.772376 | 34.364234 | 35.362166 | 36.785787 |
problem_slove1.md,669,33.772376,33.772376,REGISTRY,HN_T1800_r0.5,3.810e-07,| 1800 | 33.575836 | 33.772376 | 34.364234 | 35.362166 | 36.785787 |
problem_slove1.md,669,34.364234,34.364234,REGISTRY,HN_T1800_r1.0,4.355e-07,| 1800 | 33.575836 | 33.772376 | 34.364234 | 35.362166 | 36.785787 |
problem_slove1.md,669,35.362166,35.362166,REGISTRY,HN_T1800_r1.5,2.557e-07,| 1800 | 33.575836 | 33.772376 | 34.364234 | 35.362166 | 36.785787 |
problem_slove1.md,669,36.785787,36.785787,REGISTRY,H00_tau4.0,2.925e-07,| 1800 | 33.575836 | 33.772376 | 34.364234 | 35.362166 | 36.785787 |
problem_slove1.md,673,0,0.0,ALLOW,零,0.0,| $t$/s | 0 | 0.5 | 1.0 | 1.5 | 2.0 |
problem_slove1.md,673,0.5,0.5,ALLOW,题面: 半径网格 / 通用,0.0,| $t$/s | 0 | 0.5 | 1.0 | 1.5 | 2.0 |
problem_slove1.md,673,1.0,1.0,ALLOW,题面: 半径网格 / 通用,0.0,| $t$/s | 0 | 0.5 | 1.0 | 1.5 | 2.0 |
problem_slove1.md,673,1.5,1.5,ALLOW,题面: 半径网格,0.0,| $t$/s | 0 | 0.5 | 1.0 | 1.5 | 2.0 |
problem_slove1.md,673,2.0,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,| $t$/s | 0 | 0.5 | 1.0 | 1.5 | 2.0 |
problem_slove1.md,675,100,100.0,ALLOW,题面表1/2 时间点,0.0,| 100 | $5.67e-8$ | $1.85e-7$ | $8.13e-7$ | $2.07e-6$ | $2.41e-6$ |
problem_slove1.md,675,5.67e-8,5.67e-08,REGISTRY,HD_T100_r0,4.070e-11,| 100 | $5.67e-8$ | $1.85e-7$ | $8.13e-7$ | $2.07e-6$ | $2.41e-6$ |
problem_slove1.md,675,1.85e-7,1.85e-07,REGISTRY,HD_T100_r0.5,2.862e-10,| 100 | $5.67e-8$ | $1.85e-7$ | $8.13e-7$ | $2.07e-6$ | $2.41e-6$ |
problem_slove1.md,675,8.13e-7,8.13e-07,REGISTRY,HD_T100_r1.0,2.578e-10,| 100 | $5.67e-8$ | $1.85e-7$ | $8.13e-7$ | $2.07e-6$ | $2.41e-6$ |
problem_slove1.md,675,2.07e-6,2.07e-06,REGISTRY,HD_T100_r1.5,3.478e-09,| 100 | $5.67e-8$ | $1.85e-7$ | $8.13e-7$ | $2.07e-6$ | $2.41e-6$ |
problem_slove1.md,675,2.41e-6,2.41e-06,REGISTRY,HD_T100_r2.0,3.904e-09,| 100 | $5.67e-8$ | $1.85e-7$ | $8.13e-7$ | $2.07e-6$ | $2.41e-6$ |
problem_slove1.md,676,300,300.0,ALLOW,题面表1/2 时间点,0.0,| 300 | $2.91e-6$ | $3.08e-6$ | $3.42e-6$ | $4.02e-6$ | $3.67e-6$ |
problem_slove1.md,676,2.91e-6,2.91e-06,REGISTRY,HD_T300_r0,1.687e-09,| 300 | $2.91e-6$ | $3.08e-6$ | $3.42e-6$ | $4.02e-6$ | $3.67e-6$ |
problem_slove1.md,676,3.08e-6,3.08e-06,REGISTRY,HD_T300_r0.5,2.674e-10,| 300 | $2.91e-6$ | $3.08e-6$ | $3.42e-6$ | $4.02e-6$ | $3.67e-6$ |
problem_slove1.md,676,3.42e-6,3.42e-06,REGISTRY,HD_T300_r1.0,4.832e-09,| 300 | $2.91e-6$ | $3.08e-6$ | $3.42e-6$ | $4.02e-6$ | $3.67e-6$ |
problem_slove1.md,676,4.02e-6,4.02e-06,REGISTRY,HD_T300_r1.5,5.242e-10,| 300 | $2.91e-6$ | $3.08e-6$ | $3.42e-6$ | $4.02e-6$ | $3.67e-6$ |
problem_slove1.md,676,3.67e-6,3.67e-06,REGISTRY,HD_T300_r2.0,1.610e-09,| 300 | $2.91e-6$ | $3.08e-6$ | $3.42e-6$ | $4.02e-6$ | $3.67e-6$ |
problem_slove1.md,677,600,600.0,ALLOW,题面表1/2 时间点,0.0,| 600 | $6.25e-6$ | $6.08e-6$ | $5.63e-6$ | $4.79e-6$ | $3.60e-6$ |
problem_slove1.md,677,6.25e-6,6.25e-06,REGISTRY,HD_T600_r0,3.724e-09,| 600 | $6.25e-6$ | $6.08e-6$ | $5.63e-6$ | $4.79e-6$ | $3.60e-6$ |
problem_slove1.md,677,6.08e-6,6.08e-06,REGISTRY,HD_T600_r0.5,1.533e-09,| 600 | $6.25e-6$ | $6.08e-6$ | $5.63e-6$ | $4.79e-6$ | $3.60e-6$ |
problem_slove1.md,677,5.63e-6,5.63e-06,REGISTRY,HD_T600_r1.0,4.883e-09,| 600 | $6.25e-6$ | $6.08e-6$ | $5.63e-6$ | $4.79e-6$ | $3.60e-6$ |
problem_slove1.md,677,4.79e-6,4.79e-06,REGISTRY,HD_T600_r1.5,2.290e-10,| 600 | $6.25e-6$ | $6.08e-6$ | $5.63e-6$ | $4.79e-6$ | $3.60e-6$ |
problem_slove1.md,677,3.60e-6,3.6e-06,REGISTRY,HD_T600_r2.0,4.553e-09,| 600 | $6.25e-6$ | $6.08e-6$ | $5.63e-6$ | $4.79e-6$ | $3.60e-6$ |
problem_slove1.md,678,900,900.0,ALLOW,题面表1/2 时间点,0.0,| 900 | $7.50e-6$ | $7.20e-6$ | $6.27e-6$ | $4.93e-6$ | $3.66e-6$ |
problem_slove1.md,678,7.50e-6,7.5e-06,REGISTRY,H02,4.290e-09,| 900 | $7.50e-6$ | $7.20e-6$ | $6.27e-6$ | $4.93e-6$ | $3.66e-6$ |
problem_slove1.md,678,7.20e-6,7.2e-06,REGISTRY,HD_T900_r0.5,4.290e-09,| 900 | $7.50e-6$ | $7.20e-6$ | $6.27e-6$ | $4.93e-6$ | $3.66e-6$ |
problem_slove1.md,678,6.27e-6,6.27e-06,REGISTRY,HD_T900_r1.0,3.601e-09,| 900 | $7.50e-6$ | $7.20e-6$ | $6.27e-6$ | $4.93e-6$ | $3.66e-6$ |
problem_slove1.md,678,4.93e-6,4.93e-06,REGISTRY,HD_T900_r1.5,1.476e-09,| 900 | $7.50e-6$ | $7.20e-6$ | $6.27e-6$ | $4.93e-6$ | $3.66e-6$ |
problem_slove1.md,678,3.66e-6,3.66e-06,REGISTRY,HD_T900_r2.0,1.726e-09,| 900 | $7.50e-6$ | $7.20e-6$ | $6.27e-6$ | $4.93e-6$ | $3.66e-6$ |
problem_slove1.md,679,1200,1200.0,ALLOW,题面表1/2 时间点,0.0,| 1200 | $7.12e-6$ | $6.92e-6$ | $6.26e-6$ | $5.23e-6$ | $3.89e-6$ |
problem_slove1.md,679,7.12e-6,7.12e-06,REGISTRY,HD_T1200_r0,1.111e-09,| 1200 | $7.12e-6$ | $6.92e-6$ | $6.26e-6$ | $5.23e-6$ | $3.89e-6$ |
problem_slove1.md,679,6.92e-6,6.92e-06,REGISTRY,HD_T1200_r0.5,4.336e-09,| 1200 | $7.12e-6$ | $6.92e-6$ | $6.26e-6$ | $5.23e-6$ | $3.89e-6$ |
problem_slove1.md,679,6.26e-6,6.26e-06,REGISTRY,HD_T1200_r1.0,5.277e-11,| 1200 | $7.12e-6$ | $6.92e-6$ | $6.26e-6$ | $5.23e-6$ | $3.89e-6$ |
problem_slove1.md,679,5.23e-6,5.23e-06,REGISTRY,HD_T1200_r1.5,2.933e-09,| 1200 | $7.12e-6$ | $6.92e-6$ | $6.26e-6$ | $5.23e-6$ | $3.89e-6$ |
problem_slove1.md,679,3.89e-6,3.89e-06,REGISTRY,HD_T1200_r2.0,3.530e-09,| 1200 | $7.12e-6$ | $6.92e-6$ | $6.26e-6$ | $5.23e-6$ | $3.89e-6$ |
problem_slove1.md,680,1500,1500.0,ALLOW,题面表1/2 时间点,0.0,| 1500 | $6.50e-6$ | $6.24e-6$ | $5.38e-6$ | $3.86e-6$ | $2.56e-6$ |
problem_slove1.md,680,6.50e-6,6.5e-06,REGISTRY,HD_T1500_r0,2.086e-09,| 1500 | $6.50e-6$ | $6.24e-6$ | $5.38e-6$ | $3.86e-6$ | $2.56e-6$ |
problem_slove1.md,680,6.24e-6,6.24e-06,REGISTRY,HD_T1500_r0.5,1.175e-09,| 1500 | $6.50e-6$ | $6.24e-6$ | $5.38e-6$ | $3.86e-6$ | $2.56e-6$ |
problem_slove1.md,680,5.38e-6,5.38e-06,REGISTRY,HD_T1500_r1.0,6.735e-10,| 1500 | $6.50e-6$ | $6.24e-6$ | $5.38e-6$ | $3.86e-6$ | $2.56e-6$ |
problem_slove1.md,680,3.86e-6,3.86e-06,REGISTRY,HD_T1500_r1.5,1.073e-09,| 1500 | $6.50e-6$ | $6.24e-6$ | $5.38e-6$ | $3.86e-6$ | $2.56e-6$ |
problem_slove1.md,680,2.56e-6,2.56e-06,REGISTRY,H00d_tau2.0,3.612e-09,| 1500 | $6.50e-6$ | $6.24e-6$ | $5.38e-6$ | $3.86e-6$ | $2.56e-6$ |
problem_slove1.md,681,1800,1800.0,ALLOW,题面表1/2 时间点 / 阶段时长,0.0,| 1800 | $4.68e-6$ | $4.61e-6$ | $4.40e-6$ | $3.76e-6$ | $2.75e-6$ |
problem_slove1.md,681,4.68e-6,4.68e-06,REGISTRY,HD_T1800_r0,3.300e-09,| 1800 | $4.68e-6$ | $4.61e-6$ | $4.40e-6$ | $3.76e-6$ | $2.75e-6$ |
problem_slove1.md,681,4.61e-6,4.61e-06,REGISTRY,HD_T1800_r0.5,2.464e-09,| 1800 | $4.68e-6$ | $4.61e-6$ | $4.40e-6$ | $3.76e-6$ | $2.75e-6$ |
problem_slove1.md,681,4.40e-6,4.4e-06,REGISTRY,HD_T1800_r1.0,4.856e-09,| 1800 | $4.68e-6$ | $4.61e-6$ | $4.40e-6$ | $3.76e-6$ | $2.75e-6$ |
problem_slove1.md,681,3.76e-6,3.76e-06,REGISTRY,HD_T1800_r1.5,3.109e-09,| 1800 | $4.68e-6$ | $4.61e-6$ | $4.40e-6$ | $3.76e-6$ | $2.75e-6$ |
problem_slove1.md,681,2.75e-6,2.75e-06,REGISTRY,HD_T1800_r2.0,1.937e-09,| 1800 | $4.68e-6$ | $4.61e-6$ | $4.40e-6$ | $3.76e-6$ | $2.75e-6$ |
problem_slove1.md,683,7.4957e-6,7.4957e-06,REGISTRY,H02,9.724e-12,**最大绝对差 $7.4957e-6 \mathrm{K}$**（出现在 $t=900 \mathrm{s}$、$r=0$）。
problem_slove1.md,683,900,900.0,ALLOW,题面表1/2 时间点,0.0,**最大绝对差 $7.4957e-6 \mathrm{K}$**（出现在 $t=900 \mathrm{s}$、$r=0$）。
problem_slove1.md,683,0,0.0,ALLOW,零,0.0,**最大绝对差 $7.4957e-6 \mathrm{K}$**（出现在 $t=900 \mathrm{s}$、$r=0$）。
problem_slove1.md,684,5e-5,5e-05,ALLOW,四位小数的半 ulp,0.0,四位小数阈值是 $5e-5 \mathrm{K}$，该差值是阈值的 **0.1499 倍**。
problem_slove1.md,684,0.1499,0.1499,REGISTRY,H03,1.419e-05,四位小数阈值是 $5e-5 \mathrm{K}$，该差值是阈值的 **0.1499 倍**。
problem_slove1.md,686,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,扩展到 `result1.xlsx` 的全部 21 个输出半径 $x$ 7 个时刻，最大差仍是
problem_slove1.md,686,21,21.0,ALLOW,结构: 表格列数,0.0,扩展到 `result1.xlsx` 的全部 21 个输出半径 $x$ 7 个时刻，最大差仍是
problem_slove1.md,686,7,7.0,ALLOW,结构,0.0,扩展到 `result1.xlsx` 的全部 21 个输出半径 $x$ 7 个时刻，最大差仍是
problem_slove1.md,687,7.4957e-6,7.4957e-06,REGISTRY,H02,9.724e-12,$7.4957e-6 \mathrm{K}$；逐半径看，中心 $7.50e-6$、表面
problem_slove1.md,687,7.50e-6,7.5e-06,REGISTRY,H02,4.290e-09,$7.4957e-6 \mathrm{K}$；逐半径看，中心 $7.50e-6$、表面
problem_slove1.md,688,3.89e-6,3.89e-06,REGISTRY,HD_T1200_r2.0,3.530e-09,$3.89e-6 \mathrm{K}$，越靠表面越小。
problem_slove1.md,690,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,> **结论**：在题面要求的四位小数意义上，解析解与数值解给出**完全相同的表 1**。
problem_slove1.md,691,6,6.0,ALLOW,结构,0.0,> 差异只在第 6 位小数上出现。
problem_slove1.md,698,3200,3200.0,ALLOW,网格: 生产设置 M=3200,0.0,**(a) 时间误差**：固定 $M=3200$（空间误差可忽略），只加密 $\Delta t$：
problem_slove1.md,702,0.0625,0.0625,ALLOW,校核时间步 dt = 2^-6 s,0.0,| 0.0625 | 28800 | $1.1964e-4$ | — | — |
problem_slove1.md,702,28800,28800.0,ALLOW,"步数 = 1800/0.0625 s, §11.3 时间收敛实验设置",0.0,| 0.0625 | 28800 | $1.1964e-4$ | — | — |
problem_slove1.md,702,1.1964e-4,0.00011964,REGISTRY,H10_dt0.0625,3.950e-09,| 0.0625 | 28800 | $1.1964e-4$ | — | — |
problem_slove1.md,703,0.03125,0.03125,ALLOW,时间步 Δt = 2^-5 s,0.0,| 0.03125 | 57600 | $5.9827e-5$ | 2.000 | 1.000 |
problem_slove1.md,703,57600,57600.0,ALLOW,"步数 = 1800/0.03125 s, §11.3 时间收敛实验设置",0.0,| 0.03125 | 57600 | $5.9827e-5$ | 2.000 | 1.000 |
problem_slove1.md,703,5.9827e-5,5.9827e-05,REGISTRY,H10_dt0.03125,1.335e-10,| 0.03125 | 57600 | $5.9827e-5$ | 2.000 | 1.000 |
problem_slove1.md,703,2.000,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,| 0.03125 | 57600 | $5.9827e-5$ | 2.000 | 1.000 |
problem_slove1.md,703,1.000,1.0,ALLOW,题面: 半径网格 / 通用,0.0,| 0.03125 | 57600 | $5.9827e-5$ | 2.000 | 1.000 |
problem_slove1.md,704,0.015625,0.015625,ALLOW,时间步 Δt = 2^-6 s,0.0,| 0.015625 | 115200 | $2.9923e-5$ | 1.999 | 1.000 |
problem_slove1.md,704,115200,115200.0,ALLOW,"步数 = 1800/0.015625 s, §11.3 时间收敛实验设置",0.0,| 0.015625 | 115200 | $2.9923e-5$ | 1.999 | 1.000 |
problem_slove1.md,704,2.9923e-5,2.9923e-05,REGISTRY,H10_dt0.01562,3.297e-11,| 0.015625 | 115200 | $2.9923e-5$ | 1.999 | 1.000 |
problem_slove1.md,704,1.999,1.999,REGISTRY,H10r_dt0.007812,1.580e-04,| 0.015625 | 115200 | $2.9923e-5$ | 1.999 | 1.000 |
problem_slove1.md,704,1.000,1.0,ALLOW,题面: 半径网格 / 通用,0.0,| 0.015625 | 115200 | $2.9923e-5$ | 1.999 | 1.000 |
problem_slove1.md,705,0.0078125,0.0078125,ALLOW,校核时间步 dt = 2^-7 s,0.0,| 0.0078125 | 230400 | $1.4970e-5$ | 1.999 | 0.999 |
problem_slove1.md,705,230400,230400.0,ALLOW,"步数 = 1800/0.0078125 s, §11.3 时间收敛实验设置",0.0,| 0.0078125 | 230400 | $1.4970e-5$ | 1.999 | 0.999 |
problem_slove1.md,705,1.4970e-5,1.497e-05,REGISTRY,H10_dt0.007812,1.510e-10,| 0.0078125 | 230400 | $1.4970e-5$ | 1.999 | 0.999 |
problem_slove1.md,705,1.999,1.999,REGISTRY,H10r_dt0.007812,1.580e-04,| 0.0078125 | 230400 | $1.4970e-5$ | 1.999 | 0.999 |
problem_slove1.md,705,0.999,0.999,REGISTRY,H10o_dt0.007812,1.645e-04,| 0.0078125 | 230400 | $1.4970e-5$ | 1.999 | 0.999 |
problem_slove1.md,706,0.00390625,0.00390625,ALLOW,生产时间步 dt = 2^-8 s,0.0,| 0.00390625 | 460800 | $7.4957e-6$ | 1.997 | 0.998 |
problem_slove1.md,706,460800,460800.0,ALLOW,"步数 = 1800/0.00390625 s, §11.3 时间收敛实验设置",0.0,| 0.00390625 | 460800 | $7.4957e-6$ | 1.997 | 0.998 |
problem_slove1.md,706,7.4957e-6,7.4957e-06,REGISTRY,H02,9.724e-12,| 0.00390625 | 460800 | $7.4957e-6$ | 1.997 | 0.998 |
problem_slove1.md,706,1.997,1.997,REGISTRY,H10r_dt0.003906,1.626e-04,| 0.00390625 | 460800 | $7.4957e-6$ | 1.997 | 0.998 |
problem_slove1.md,706,0.998,0.998,REGISTRY,H10o_dt0.003906,4.822e-05,| 0.00390625 | 460800 | $7.4957e-6$ | 1.997 | 0.998 |
problem_slove1.md,707,0.001953125,0.001953125,ALLOW,时间步 Δt = 2^-9 s (实验设置),0.0,| 0.001953125 | 921600 | $3.7539e-6$ | 1.997 | 0.998 |
problem_slove1.md,707,921600,921600.0,ALLOW,"步数 = 1800/0.001953125 s, §11.3 时间收敛实验设置",0.0,| 0.001953125 | 921600 | $3.7539e-6$ | 1.997 | 0.998 |
problem_slove1.md,707,3.7539e-6,3.7539e-06,REGISTRY,H10_dt0.001953,1.437e-11,| 0.001953125 | 921600 | $3.7539e-6$ | 1.997 | 0.998 |
problem_slove1.md,707,1.997,1.997,REGISTRY,H10r_dt0.003906,1.626e-04,| 0.001953125 | 921600 | $3.7539e-6$ | 1.997 | 0.998 |
problem_slove1.md,707,0.998,0.998,REGISTRY,H10o_dt0.003906,4.822e-05,| 0.001953125 | 921600 | $3.7539e-6$ | 1.997 | 0.998 |
problem_slove1.md,709,2.000,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,严格一阶（比值 2.000→1.997），与全隐式 Euler 的 $O(\Delta t)$ 一致。
problem_slove1.md,709,1.997,1.997,REGISTRY,H10r_dt0.003906,1.626e-04,严格一阶（比值 2.000→1.997），与全隐式 Euler 的 $O(\Delta t)$ 一致。
problem_slove1.md,711,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,**(b) 空间误差**：固定 $\Delta t=2 \mathrm{s}$，比较 $M$ 与 $2M$ 的解
problem_slove1.md,711,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,**(b) 空间误差**：固定 $\Delta t=2 \mathrm{s}$，比较 $M$ 与 $2M$ 的解
problem_slove1.md,716,200,200.0,ALLOW,网格/常数,0.0,| 200 | 0.10000 | $1.3890e-5$ | — | — |
problem_slove1.md,716,0.10000,0.1,ALLOW,题面: result1 半径步长 0.1 cm,0.0,| 200 | 0.10000 | $1.3890e-5$ | — | — |
problem_slove1.md,716,1.3890e-5,1.389e-05,REGISTRY,H11_M200_space,3.481e-10,| 200 | 0.10000 | $1.3890e-5$ | — | — |
problem_slove1.md,717,400,400.0,ALLOW,网格/常数,0.0,| 400 | 0.05000 | $3.4716e-6$ | 4.001 | 2.000 |
problem_slove1.md,717,0.05000,0.05,ALLOW,时间步/通用,0.0,| 400 | 0.05000 | $3.4716e-6$ | 4.001 | 2.000 |
problem_slove1.md,717,3.4716e-6,3.4716e-06,REGISTRY,H11_M400_space,9.375e-12,| 400 | 0.05000 | $3.4716e-6$ | 4.001 | 2.000 |
problem_slove1.md,717,4.001,4.001,REGISTRY,H11r_M400,7.408e-05,| 400 | 0.05000 | $3.4716e-6$ | 4.001 | 2.000 |
problem_slove1.md,717,2.000,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,| 400 | 0.05000 | $3.4716e-6$ | 4.001 | 2.000 |
problem_slove1.md,718,800,800.0,ALLOW,网格/常数,0.0,| 800 | 0.02500 | $8.7040e-7$ | 3.989 | 1.996 |
problem_slove1.md,718,0.02500,0.025,ALLOW,网格尺寸 Δr = 0.0250 mm (表格标签),0.0,| 800 | 0.02500 | $8.7040e-7$ | 3.989 | 1.996 |
problem_slove1.md,718,8.7040e-7,8.704e-07,REGISTRY,H11_M800_space,3.767e-12,| 800 | 0.02500 | $8.7040e-7$ | 3.989 | 1.996 |
problem_slove1.md,718,3.989,3.989,REGISTRY,H11r_M800,4.955e-04,| 800 | 0.02500 | $8.7040e-7$ | 3.989 | 1.996 |
problem_slove1.md,718,1.996,1.996,REGISTRY,H11o_M800,1.521e-04,| 800 | 0.02500 | $8.7040e-7$ | 3.989 | 1.996 |
problem_slove1.md,719,1600,1600.0,ALLOW,网格/常数,0.0,| 1600 | 0.01250 | $2.1683e-7$ | 4.014 | 2.005 |
problem_slove1.md,719,0.01250,0.0125,ALLOW,网格尺寸 Δr = 0.0125 mm (表格标签),0.0,| 1600 | 0.01250 | $2.1683e-7$ | 4.014 | 2.005 |
problem_slove1.md,719,2.1683e-7,2.1683e-07,REGISTRY,H11_M1600_space,3.485e-12,| 1600 | 0.01250 | $2.1683e-7$ | 4.014 | 2.005 |
problem_slove1.md,719,4.014,4.014,REGISTRY,H11r_M1600,1.575e-04,| 1600 | 0.01250 | $2.1683e-7$ | 4.014 | 2.005 |
problem_slove1.md,719,2.005,2.005,REGISTRY,H11o_M1600,9.724e-05,| 1600 | 0.01250 | $2.1683e-7$ | 4.014 | 2.005 |
problem_slove1.md,721,4,4.0,ALLOW,结构/常数,0.0,比值 $\to4$，**空间二阶收敛**。
problem_slove1.md,722,2.168e-7,2.168e-07,REGISTRY,H11_M1600_space,3.348e-11,以 $|T-T|=2.168e-7 \mathrm{K}$ 作指标，
problem_slove1.md,723,3200,3200.0,ALLOW,网格: 生产设置 M=3200,0.0,按 Richardson 估计 $M=3200$ 解的空间误差约 $7e-8 \mathrm{K}$。
problem_slove1.md,723,7e-8,7e-08,REGISTRY,H12b,2.278e-09,按 Richardson 估计 $M=3200$ 解的空间误差约 $7e-8 \mathrm{K}$。
problem_slove1.md,725,7.496e-6,7.496e-06,REGISTRY,H02,2.903e-10,**归因**：时间误差 $7.496e-6 \mathrm{K}$ 比空间误差大**约 35 倍**
problem_slove1.md,725,35,35.0,ALLOW,量级,0.0,**归因**：时间误差 $7.496e-6 \mathrm{K}$ 比空间误差大**约 35 倍**
problem_slove1.md,726,100,100.0,ALLOW,题面表1/2 时间点,0.0,（按 Richardson 估计则约 100 倍）。即生产设置下两解的差异
problem_slove1.md,738,2.397e-5,2.397e-05,REGISTRY,H20_PCHIP_PCHIP,4.487e-09,| PCHIP | PCHIP | $2.397e-5$ |
problem_slove1.md,739,1.964e-2,0.01964,REGISTRY,H20_PCHIP_三次拟合,1.112e-06,| PCHIP | 三次拟合 | $1.964e-2$ |
problem_slove1.md,740,1.966e-2,0.01966,REGISTRY,H20_三次拟合_PCHIP,4.428e-06,| 三次拟合 | PCHIP | $1.966e-2$ |
problem_slove1.md,742,2.0e-2,0.02,ALLOW,LTE 判据阈值 / 长度换算,0.0,环境处理不一致时差异约 $2.0e-2 \mathrm{K}$，比同源时的
problem_slove1.md,743,2.4e-5,2.4e-05,REGISTRY,H20_PCHIP_PCHIP,3.449e-08,$2.4e-5 \mathrm{K}$ 大**三个数量级**。
problem_slove1.md,744,1600,1600.0,ALLOW,网格/常数,0.0,（此处用 $M=1600$、$\Delta t=0.0125 \mathrm{s}$，故同源基数与 §11.2 的
problem_slove1.md,744,0.0125,0.0125,ALLOW,网格尺寸 Δr = 0.0125 mm (表格标签),0.0,（此处用 $M=1600$、$\Delta t=0.0125 \mathrm{s}$，故同源基数与 §11.2 的
