document,line,token,value,status,source,rel_dev,context
problem2.md,47,3,3.0,ALLOW,3 h,0.0,"3. **$C(R,t)\to q\to T(R,t)$**：表面含水率经相变潜热**直接**影响表面热平衡（弱但不可忽略，见  (c)）。"
problem2.md,57,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,"| **B1** | 药材为均质、各向同性的连续介质，形状为正圆柱 | 题面给定""形状大致呈圆柱形"" |"
problem2.md,58,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,| **B2** | 只考虑径向一维传递，忽略轴向与周向 | 中截面 $\partial_z=0$ 为对称性带来的**精确**条件（见问题一  ）；端面换热面积仅占侧面 4 % |
problem2.md,58,0,0.0,ALLOW,零,0.0,| **B2** | 只考虑径向一维传递，忽略轴向与周向 | 中截面 $\partial_z=0$ 为对称性带来的**精确**条件（见问题一  ）；端面换热面积仅占侧面 4 % |
problem2.md,58,4,4.0,ALLOW,结构/常数,0.0,| **B2** | 只考虑径向一维传递，忽略轴向与周向 | 中截面 $\partial_z=0$ 为对称性带来的**精确**条件（见问题一  ）；端面换热面积仅占侧面 4 % |
problem2.md,59,3,3.0,ALLOW,3 h,0.0,| **B3** | 药材内部满足局部热平衡（LTE），固相与液相温度相同 | Biot 数量级分析见   |
problem2.md,60,4,4.0,ALLOW,结构/常数,0.0,"| **B4** | 物性 $\rho,c_p,k$ 随含水率 $C$ 按附录 3 经验式变化，**不显式依赖 $T$** | 题面明确""经验公式统一采用附录 3"" |"
problem2.md,60,3,3.0,ALLOW,3 h,0.0,"| **B4** | 物性 $\rho,c_p,k$ 随含水率 $C$ 按附录 3 经验式变化，**不显式依赖 $T$** | 题面明确""经验公式统一采用附录 3"" |"
problem2.md,60,3,3.0,ALLOW,3 h,0.0,"| **B4** | 物性 $\rho,c_p,k$ 随含水率 $C$ 按附录 3 经验式变化，**不显式依赖 $T$** | 题面明确""经验公式统一采用附录 3"" |"
problem2.md,61,5,5.0,ALLOW,结构/常数,0.0,"| **B5** | 水分迁移由 Fick 扩散描述，$D=D(C,T)$ 由附录 3 给定 | 题面给定；忽略毛细压力驱动、重力与对流传质项 |"
problem2.md,61,3,3.0,ALLOW,3 h,0.0,"| **B5** | 水分迁移由 Fick 扩散描述，$D=D(C,T)$ 由附录 3 给定 | 题面给定；忽略毛细压力驱动、重力与对流传质项 |"
problem2.md,62,6,6.0,ALLOW,结构: 表格行数,0.0,| **B6** | 表面为第三类（Robin）边界，平衡值取环境值 $T_\infty(t)$、$C_\infty(t)$ | 与附录 2 的 $h$、$h_m$ 配套；适用性边
problem2.md,62,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,| **B6** | 表面为第三类（Robin）边界，平衡值取环境值 $T_\infty(t)$、$C_\infty(t)$ | 与附录 2 的 $h$、$h_m$ 配套；适用性边
problem2.md,63,7,7.0,ALLOW,结构,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,3,3.0,ALLOW,3 h,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,2.000,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,0,0.0,ALLOW,零,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,1.552,1.552,REGISTRY,H_R_10800,0.000e+00,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,10800,10800.0,ALLOW,题面表3/4 时间点 3 h,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,3,3.0,ALLOW,3 h,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,22.4,22.4,REGISTRY,H_shrink_10800,0.000e+00,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,1800,1800.0,ALLOW,题面表1/2 时间点 / 阶段时长,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,1.873,1.873,REGISTRY,H_R_1800,0.000e+00,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,6.4,6.4,REGISTRY,H_shrink_1800,5.000e-02,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,4,4.0,ALLOW,结构/常数,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,3,3.0,ALLOW,3 h,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,63,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,| **B7** | 前 3 h 内体积不收缩，$R$ 取常数 | 附件 2 显示 $R$ 由 2.000 cm（$t=0$）降至 1.552 cm（$t=10800 \mathr
problem2.md,64,8,8.0,ALLOW,结构,0.0,"| **B8** | 预热平衡与恒温干燥两阶段的差异**由环境激励 $T_\infty(t),C_\infty(t)$ 的时间历程体现**，控制方程形式统一 | 题面""相关经验公式"
problem2.md,64,3,3.0,ALLOW,3 h,0.0,"| **B8** | 预热平衡与恒温干燥两阶段的差异**由环境激励 $T_\infty(t),C_\infty(t)$ 的时间历程体现**，控制方程形式统一 | 题面""相关经验公式"
problem2.md,65,9,9.0,ALLOW,结构,0.0,| **B9** | **计入水分蒸发吸热**：表面相变潜热 $q=Hh_m(C_R-C_\infty)$，其中 $H(T)$ 由 **Clapeyron 方程 + Kirchho
problem2.md,65,-95,-95.0,ALLOW,国际水物性标准名 IAPWS-95 中的 '-95',0.0,| **B9** | **计入水分蒸发吸热**：表面相变潜热 $q=Hh_m(C_R-C_\infty)$，其中 $H(T)$ 由 **Clapeyron 方程 + Kirchho
problem2.md,65,2.43e6,2430000.0,REGISTRY,LH_clap_30,1.887e+02,| **B9** | **计入水分蒸发吸热**：表面相变潜热 $q=Hh_m(C_R-C_\infty)$，其中 $H(T)$ 由 **Clapeyron 方程 + Kirchho
problem2.md,65,0,0.0,ALLOW,零,0.0,| **B9** | **计入水分蒸发吸热**：表面相变潜热 $q=Hh_m(C_R-C_\infty)$，其中 $H(T)$ 由 **Clapeyron 方程 + Kirchho
problem2.md,67,8,8.0,ALLOW,结构,0.0,"> **对 B8 的说明**：题目指出""预热平衡与恒温干燥阶段的参数有所不同""，但同时要求"
problem2.md,68,3,3.0,ALLOW,3 h,0.0,"> ""相关经验公式统一采用附录 3""。本文据此理解为：**控制方程与物性经验式在全程统一**，"
problem2.md,69,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,> 两阶段的差别体现为环境条件 $T_\infty(t)$、$C_\infty(t)$（附件 1）在不同时段的变化。
problem2.md,81,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,=(1)/(r)(\partial)/(\partial r)(k(C)r(\partial T)/(\partial r))
problem2.md,85,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,扩散描述水分迁移（式 2），水分以液相扩散至表面后蒸发，故**相变吸热发生在表面**，
problem2.md,92,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,本文采用式 (1) 的形式（以 $T$ 为状态量、$\rho c_p$ 作为系数），**理由不是表述习惯，而是
problem2.md,95,3,3.0,ALLOW,3 h,0.0,附录 3 的两式可以**精确**写成混合物形式（`src/q2_energy_algebra.py` §A 用 sympy 解出，
problem2.md,95,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,附录 3 的两式可以**精确**写成混合物形式（`src/q2_energy_algebra.py` §A 用 sympy 解出，
problem2.md,96,1.93e-16,1.93e-16,REGISTRY,EA_equiv_max,4.438e-19,数值核验相对差 $1.93e-16$）：
problem2.md,98,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,"$$\rho=\rho_s(1+C),  \rhoc_p=\rho_s(c_s+Cc_l),"
problem2.md,99,1450,1450.0,ALLOW,附录3: cp 常数项,0.0,"c_s=1450,  c_l=4186 \mathrm{J/(kg\cdot K)}$$"
problem2.md,99,4186,4186.0,REGISTRY,EA_cl,0.000e+00,"c_s=1450,  c_l=4186 \mathrm{J/(kg\cdot K)}$$"
problem2.md,101,4186,4186.0,REGISTRY,EA_cl,0.000e+00,$c_l=4186 \mathrm{J/(kg\cdot K)}$ 正是液态水的教科书比热——说明附录 3 的 $\rho(C)$ 与
problem2.md,101,3,3.0,ALLOW,3 h,0.0,$c_l=4186 \mathrm{J/(kg\cdot K)}$ 正是液态水的教科书比热——说明附录 3 的 $\rho(C)$ 与
problem2.md,118,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,即式 (1) 的非保守形式**才是正确的**。而守恒形式
problem2.md,123,7,7.0,ALLOW,结构,0.0,取 $T-T\sim7 \mathrm K$、$\rho_s=275.04 \mathrm{kg/m}$、
problem2.md,123,275.04,275.04,REGISTRY,EB_rhos_2.55,2.254e-03,取 $T-T\sim7 \mathrm K$、$\rho_s=275.04 \mathrm{kg/m}$、
problem2.md,124,-8.3e-5,-8.3e-05,REGISTRY,EC_dCdt_avg,1.852e-07,体积平均 $\partial_tC=-8.3e-5 \mathrm{kg/(kg\cdot s)}$，得
problem2.md,125,6.56e2,656.0,REGISTRY,EC_Sfalse_abs,4.748e-02,$|S|=6.56e2 \mathrm{W/m}$，为主项
problem2.md,126,2.60e3,2600.0,ALLOW,附录2: 比热容,0.0,$\rho c_p\partial_tT\sim2.60e3 \mathrm{W/m}$ 的 **25.2%**——同量级，不可忽略。
problem2.md,126,25.2,25.2,REGISTRY,EC_ratio,2.283e-05,$\rho c_p\partial_tT\sim2.60e3 \mathrm{W/m}$ 的 **25.2%**——同量级，不可忽略。
problem2.md,127,3.3e-4,0.00033,REGISTRY,EC_cJgradT_rel,1.905e-06,保留的 $-c_l\mathbf J_w\!\cdot\!\nabla T$ 仅为主项的 $3.3e-4$，可略。
problem2.md,129,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,数值验证（`q2_verify.py` V11）：$M=200$、$\Delta t=0.25 \mathrm s$ 下两种形式的**温度场
problem2.md,129,11,11.0,ALLOW,结构,0.0,数值验证（`q2_verify.py` V11）：$M=200$、$\Delta t=0.25 \mathrm s$ 下两种形式的**温度场
problem2.md,129,200,200.0,ALLOW,网格数 M=200,0.0,数值验证（`q2_verify.py` V11）：$M=200$、$\Delta t=0.25 \mathrm s$ 下两种形式的**温度场
problem2.md,129,0.25,0.25,ALLOW,dt=0.25 s,0.0,数值验证（`q2_verify.py` V11）：$M=200$、$\Delta t=0.25 \mathrm s$ 下两种形式的**温度场
problem2.md,130,17.2745,17.2745,REGISTRY,V11_dT,4.283e-05,最大差别为 17.2745 K**（中心温度在 $t=10800 \mathrm s$ 相差 14.7961 K：非保守
problem2.md,130,10800,10800.0,ALLOW,题面表3/4 时间点 3 h,0.0,最大差别为 17.2745 K**（中心温度在 $t=10800 \mathrm s$ 相差 14.7961 K：非保守
problem2.md,130,14.7961,14.7961,REGISTRY,V11_dT_center,2.288e-05,最大差别为 17.2745 K**（中心温度在 $t=10800 \mathrm s$ 相差 14.7961 K：非保守
problem2.md,131,49.7685,49.7685,REGISTRY,V11_Tc_nc,4.605e-06,49.7685 对 守恒 64.5646 °C）。问题一中 $\rho c_p$ 为常数，两种形式恒等
problem2.md,131,64.5646,64.5646,REGISTRY,V11_Tc_c,2.749e-05,49.7685 对 守恒 64.5646 °C）。问题一中 $\rho c_p$ 为常数，两种形式恒等
problem2.md,132,0,0.0,ALLOW,零,0.0,（sympy 验证差为 0），故这一分歧**只在问题二出现**。
problem2.md,139,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,"=(1)/(r)(\partial)/(\partial r)(rD(C,T)(\partial C)/(\partial r))$$"
problem2.md,141,3,3.0,ALLOW,3 h,0.0,### 4.3 附录 3 物性经验式
problem2.md,143,650,650.0,ALLOW,附录3: rho 常数项,0.0,"$$\rho(C)=650+128C (\mathrm{kg/m}),"
problem2.md,143,128,128.0,ALLOW,附录3: rho 的 C 系数,0.0,"$$\rho(C)=650+128C (\mathrm{kg/m}),"
problem2.md,144,1450,1450.0,ALLOW,附录3: cp 常数项,0.0,"c_p(C)=1450+(2736C)/(C+1) (\mathrm{J/(kg\cdot K)}),"
problem2.md,144,2736,2736.0,ALLOW,附录3: cp 的 C 系数,0.0,"c_p(C)=1450+(2736C)/(C+1) (\mathrm{J/(kg\cdot K)}),"
problem2.md,144,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,"c_p(C)=1450+(2736C)/(C+1) (\mathrm{J/(kg\cdot K)}),"
problem2.md,145,0.21,0.21,ALLOW,附录3: k 常数项,0.0,k(C)=0.21+(0.38C)/(C+1) (\mathrm{W/(m\cdot K)})$$
problem2.md,145,0.38,0.38,ALLOW,附录3: k 的 C 系数,0.0,k(C)=0.21+(0.38C)/(C+1) (\mathrm{W/(m\cdot K)})$$
problem2.md,145,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,k(C)=0.21+(0.38C)/(C+1) (\mathrm{W/(m\cdot K)})$$
problem2.md,147,2.4e-3,0.0024,ALLOW,附录3: D 的系数,0.0,"$$D(C,T)=2.4e-3\exp\!(-(0.45)/(C))\exp\!(-(3850)/(T))"
problem2.md,147,0.45,0.45,ALLOW,附录3: D 的指数常数,0.0,"$$D(C,T)=2.4e-3\exp\!(-(0.45)/(C))\exp\!(-(3850)/(T))"
problem2.md,147,3850,3850.0,ALLOW,附录3: Arrhenius 常数,0.0,"$$D(C,T)=2.4e-3\exp\!(-(0.45)/(C))\exp\!(-(3850)/(T))"
problem2.md,152,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,1. $D$ 对 $C$ 呈 $\exp(-0.45/C)$ 型强非线性——$C$ 越小时 $D$ 衰减越快；
problem2.md,152,-0.45,-0.45,ALLOW,附录3: D 的指数常数(带符号),0.0,1. $D$ 对 $C$ 呈 $\exp(-0.45/C)$ 型强非线性——$C$ 越小时 $D$ 衰减越快；
problem2.md,153,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,2. $D$ 对 $T$ 呈 Arrhenius 型 $\exp(-3850/T)$——温度每升高 $10 \mathrm{K}$（$50\to60 ^\circ\mathrm{C
problem2.md,153,-3850,-3850.0,ALLOW,附录3: Arrhenius 常数(带符号),0.0,2. $D$ 对 $T$ 呈 Arrhenius 型 $\exp(-3850/T)$——温度每升高 $10 \mathrm{K}$（$50\to60 ^\circ\mathrm{C
problem2.md,153,10,10.0,ALLOW,结构,0.0,2. $D$ 对 $T$ 呈 Arrhenius 型 $\exp(-3850/T)$——温度每升高 $10 \mathrm{K}$（$50\to60 ^\circ\mathrm{C
problem2.md,153,50,50.0,ALLOW,网格数 M=50,0.0,2. $D$ 对 $T$ 呈 Arrhenius 型 $\exp(-3850/T)$——温度每升高 $10 \mathrm{K}$（$50\to60 ^\circ\mathrm{C
problem2.md,153,60,60.0,ALLOW,附件1 采样间隔 60 s,0.0,2. $D$ 对 $T$ 呈 Arrhenius 型 $\exp(-3850/T)$——温度每升高 $10 \mathrm{K}$（$50\to60 ^\circ\mathrm{C
problem2.md,154,1.43,1.43,ALLOW,D 在 50->60 degC 的倍率,0.0,$D$ 约增大 $1.43$ 倍；
problem2.md,155,3,3.0,ALLOW,3 h,0.0,3. $(\rho c_p)(C)$ 随 $C$ 单调下降（$C:2.55\to0.15$ 时由 $3.335e6$ 降至
problem2.md,155,2.55,2.55,ALLOW,题面: 初始干基含水率 2.55 kg/kg,0.0,3. $(\rho c_p)(C)$ 随 $C$ 单调下降（$C:2.55\to0.15$ 时由 $3.335e6$ 降至
problem2.md,155,0.15,0.15,ALLOW,题面问题3: 含水率目标 0.15 kg/kg,0.0,3. $(\rho c_p)(C)$ 随 $C$ 单调下降（$C:2.55\to0.15$ 时由 $3.335e6$ 降至
problem2.md,155,3.335e6,3335000.0,REGISTRY,A_rcp_2.55,3.052e+02,3. $(\rho c_p)(C)$ 随 $C$ 单调下降（$C:2.55\to0.15$ 时由 $3.335e6$ 降至
problem2.md,156,1.209e6,1209000.0,REGISTRY,A_rcp_0.15,1.571e+02,$1.209e6 \mathrm{J/(m\cdot K)}$，降幅 $63.7%$），使热惯性在干燥过程中显著改变。
problem2.md,156,63.7,63.7,ALLOW,rho cp 降幅 (%),0.0,$1.209e6 \mathrm{J/(m\cdot K)}$，降幅 $63.7%$），使热惯性在干燥过程中显著改变。
problem2.md,179,4,4.0,ALLOW,结构/常数,0.0,其中 $\phi_w|_R$ 为表面水分通量。与题面给定的传质边界（式 4）联立，在表面上恒有
problem2.md,187,3,3.0,ALLOW,3 h,0.0,**符号约定的一致性**：式 (3'') 采用与题面边界条件（式 3、4）**相同的通量口径**——
problem2.md,187,3,3.0,ALLOW,3 h,0.0,**符号约定的一致性**：式 (3'') 采用与题面边界条件（式 3、4）**相同的通量口径**——
problem2.md,187,4,4.0,ALLOW,结构/常数,0.0,**符号约定的一致性**：式 (3'') 采用与题面边界条件（式 3、4）**相同的通量口径**——
problem2.md,189,8e-7,8e-07,ALLOW,附录2: 对流传质系数,0.0,不额外乘以密度因子。本文沿用该口径以保证与题面参数（$h_m=8e-7 \mathrm{m/s}$）
problem2.md,192,0,0.0,ALLOW,零,0.0,**方向验证**：$C>C_\infty$ 时 $q>0$，式 (3') 右端增大，即**向外传导的热流
problem2.md,192,3,3.0,ALLOW,3 h,0.0,**方向验证**：$C>C_\infty$ 时 $q>0$，式 (3') 右端增大，即**向外传导的热流
problem2.md,201,3,3.0,ALLOW,3 h,0.0,| **表面热流**（式 3'） | 进入 Robin 边界，为边界项 | 单场 Fick 扩散（液相迁移为主，相变在表面发生） | **采用** |
problem2.md,204,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,**理由**：本文采用单一含水率场 $C$ 的 Fick 扩散模型（式 2），模型中**不含独立的水
problem2.md,207,2005,2005.0,ALLOW,文献年份: 杨历 2005,0.0,形式施加。这与文献做法一致（杨历 2005 的边界含 $r_l\alpha_m(M-M_f)$ 潜热项；
problem2.md,210,2020,2020.0,ALLOW,文献年份: 胡众欢 2020,0.0,若要在本模型中加入分布式内部蒸发，需升级为含气相场的多相模型（如胡众欢 2020 的
problem2.md,215,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,"题面附录 2/3 **未给出** $H$（假设 B9）。本节不作""直接抄文献常数""的处理，"
problem2.md,215,3,3.0,ALLOW,3 h,0.0,"题面附录 2/3 **未给出** $H$（假设 B9）。本节不作""直接抄文献常数""的处理，"
problem2.md,215,9,9.0,ALLOW,结构,0.0,"题面附录 2/3 **未给出** $H$（假设 B9）。本节不作""直接抄文献常数""的处理，"
problem2.md,216,-95,-95.0,ALLOW,国际水物性标准名 IAPWS-95 中的 '-95',0.0,而是由**热力学基本关系推导其函数形式与温度系数**，再用国际水物性标准 IAPWS-95 定标，
problem2.md,237,3,3.0,ALLOW,3 h,0.0,"式 (3a) 即**精确的 Clapeyron 方程**（$v_l,v_v$ 为液、气两相的比容），它把潜热这一"
problem2.md,242,3,3.0,ALLOW,3 h,0.0,对式 (3a) 引入两项近似：
problem2.md,244,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,1. **$v_l\ll v_v$**：$20 ^\circ\mathrm{C}$ 时 $v_v=57.76 \mathrm{m/kg}$、
problem2.md,244,20,20.0,ALLOW,结构,0.0,1. **$v_l\ll v_v$**：$20 ^\circ\mathrm{C}$ 时 $v_v=57.76 \mathrm{m/kg}$、
problem2.md,244,57.76,57.76,ALLOW,20 degC 饱和水蒸气比容 v_v,0.0,1. **$v_l\ll v_v$**：$20 ^\circ\mathrm{C}$ 时 $v_v=57.76 \mathrm{m/kg}$、
problem2.md,245,1.002e-3,0.001002,REGISTRY,registry_q2_latent_heat.csv:v_f_m3_per_kg,1.584e-07,$v_l=1.002e-3 \mathrm{m/kg}$，$v_l/v_v=1.7e-5$，
problem2.md,245,1.7e-5,1.7e-05,ALLOW,v_l/v_v 量级,0.0,$v_l=1.002e-3 \mathrm{m/kg}$，$v_l/v_v=1.7e-5$，
problem2.md,246,1e-5,1e-05,ALLOW,量级,0.0,忽略 $v_l$ 的相对误差为 $O(1e-5)$；
problem2.md,247,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,2. **气相为理想气体**：$v_v=R_vT/p$，其中
problem2.md,248,8.314462618,8.314462618,ALLOW,通用气体常数 R_u (IUPAC 2019),0.0,$R_v=(R_u)/(M_w)=(8.314462618)/(0.0180153)=461.5 \mathrm{J/(kg\cdot K)}$。
problem2.md,248,0.0180153,0.0180153,ALLOW,水摩尔质量 M_w = 18.0153 g/mol,0.0,$R_v=(R_u)/(M_w)=(8.314462618)/(0.0180153)=461.5 \mathrm{J/(kg\cdot K)}$。
problem2.md,248,461.5,461.5,ALLOW,水蒸气比气体常数 R_v ≈ 461.5 J/(kg K),0.0,$R_v=(R_u)/(M_w)=(8.314462618)/(0.0180153)=461.5 \mathrm{J/(kg\cdot K)}$。
problem2.md,250,3,3.0,ALLOW,3 h,0.0,代入式 (3a) 即得 **Clausius–Clapeyron（CC）方程**：
problem2.md,259,3,3.0,ALLOW,3 h,0.0,代回式 (3a) 得 $H=R_vT(\mathrm{d}\ln p/\mathrm{d}T)/Z$，故
problem2.md,261,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,$$\frac{H}{H}=(1)/(Z)$$
problem2.md,263,-95,-95.0,ALLOW,国际水物性标准名 IAPWS-95 中的 '-95',0.0,数值验证（IAPWS-95）：
problem2.md,265,20,20.0,ALLOW,结构,0.0,| $T$ (°C) | 20 | 30 | 40 | 50 |
problem2.md,265,30,30.0,ALLOW,结构,0.0,| $T$ (°C) | 20 | 30 | 40 | 50 |
problem2.md,265,40,40.0,ALLOW,结构/40 degC,0.0,| $T$ (°C) | 20 | 30 | 40 | 50 |
problem2.md,265,50,50.0,ALLOW,网格数 M=50,0.0,| $T$ (°C) | 20 | 30 | 40 | 50 |
problem2.md,267,0.998649,0.998649,ALLOW,20 degC 压缩因子 Z (IAPWS-95),0.0,| 压缩因子 $Z$ | 0.998649 | 0.998027 | 0.997189 | 0.996086 |
problem2.md,267,0.998027,0.998027,ALLOW,30 degC 压缩因子 Z,0.0,| 压缩因子 $Z$ | 0.998649 | 0.998027 | 0.997189 | 0.996086 |
problem2.md,267,0.997189,0.997189,ALLOW,40 degC 压缩因子 Z,0.0,| 压缩因子 $Z$ | 0.998649 | 0.998027 | 0.997189 | 0.996086 |
problem2.md,267,0.996086,0.996086,ALLOW,50 degC 压缩因子 Z,0.0,| 压缩因子 $Z$ | 0.998649 | 0.998027 | 0.997189 | 0.996086 |
problem2.md,268,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,| $1/Z-1$（理论预测） | $0.1352%$ | $0.1977%$ | $0.2819%$ | $0.3930%$ |
problem2.md,268,-1,-1.0,REGISTRY,V6_TR_diff,3.663e-01,| $1/Z-1$（理论预测） | $0.1352%$ | $0.1977%$ | $0.2819%$ | $0.3930%$ |
problem2.md,268,0.1352,0.1352,ALLOW,20 degC 的 1/Z-1 (%),0.0,| $1/Z-1$（理论预测） | $0.1352%$ | $0.1977%$ | $0.2819%$ | $0.3930%$ |
problem2.md,268,0.1977,0.1977,ALLOW,30 degC 的 1/Z-1 (%),0.0,| $1/Z-1$（理论预测） | $0.1352%$ | $0.1977%$ | $0.2819%$ | $0.3930%$ |
problem2.md,268,0.2819,0.2819,ALLOW,40 degC 的 1/Z-1 (%),0.0,| $1/Z-1$（理论预测） | $0.1352%$ | $0.1977%$ | $0.2819%$ | $0.3930%$ |
problem2.md,268,0.3930,0.393,ALLOW,50 degC 的 1/Z-1 (%),0.0,| $1/Z-1$（理论预测） | $0.1352%$ | $0.1977%$ | $0.2819%$ | $0.3930%$ |
problem2.md,269,3,3.0,ALLOW,3 h,0.0,| 式 (3b) 实测偏差 | $0.1370%$ | $0.2008%$ | $0.2871%$ | $0.4014%$ |
problem2.md,269,0.1370,0.137,ALLOW,20 degC CC 实测偏差 (%),0.0,| 式 (3b) 实测偏差 | $0.1370%$ | $0.2008%$ | $0.2871%$ | $0.4014%$ |
problem2.md,269,0.2008,0.2008,ALLOW,30 degC CC 实测偏差 (%),0.0,| 式 (3b) 实测偏差 | $0.1370%$ | $0.2008%$ | $0.2871%$ | $0.4014%$ |
problem2.md,269,0.2871,0.2871,ALLOW,40 degC CC 实测偏差 (%),0.0,| 式 (3b) 实测偏差 | $0.1370%$ | $0.2008%$ | $0.2871%$ | $0.4014%$ |
problem2.md,269,0.4014,0.4014,ALLOW,50 degC CC 实测偏差 (%),0.0,| 式 (3b) 实测偏差 | $0.1370%$ | $0.2008%$ | $0.2871%$ | $0.4014%$ |
problem2.md,271,0.002,0.002,ALLOW,量级,0.0,理论与实测吻合到 $0.002%\sim0.009%$——**证实 CC 近似的偏差确实全部来自气相非理想性**，
problem2.md,271,0.009,0.009,ALLOW,理论与实测吻合度 (%),0.0,理论与实测吻合到 $0.002%\sim0.009%$——**证实 CC 近似的偏差确实全部来自气相非理想性**，
problem2.md,272,0.5,0.5,ALLOW,题面: 半径网格 0.5 cm,0.0,且其量级（$<0.5%$）在本题精度要求下可忽略。
problem2.md,286,-95,-95.0,ALLOW,国际水物性标准名 IAPWS-95 中的 '-95',0.0,数值（IAPWS-95，$20\sim50 ^\circ\mathrm{C}$）：
problem2.md,286,20,20.0,ALLOW,结构,0.0,数值（IAPWS-95，$20\sim50 ^\circ\mathrm{C}$）：
problem2.md,286,50,50.0,ALLOW,网格数 M=50,0.0,数值（IAPWS-95，$20\sim50 ^\circ\mathrm{C}$）：
problem2.md,288,20,20.0,ALLOW,结构,0.0,| $T$ (°C) | 20 | 25 | 30 | 35 | 40 | 45 | 50 |
problem2.md,288,25,25.0,ALLOW,题面: 长度 25 cm,0.0,| $T$ (°C) | 20 | 25 | 30 | 35 | 40 | 45 | 50 |
problem2.md,288,30,30.0,ALLOW,结构,0.0,| $T$ (°C) | 20 | 25 | 30 | 35 | 40 | 45 | 50 |
problem2.md,288,35,35.0,ALLOW,结构,0.0,| $T$ (°C) | 20 | 25 | 30 | 35 | 40 | 45 | 50 |
problem2.md,288,40,40.0,ALLOW,结构/40 degC,0.0,| $T$ (°C) | 20 | 25 | 30 | 35 | 40 | 45 | 50 |
